year,rank,nation,gold,silver,bronze,total,all_total,all_gold,all_silver,all_bronze,prop_total,prop_gold,prop_silver,prop_bronze
2006,31,Pakistan,0,1,3,4,1393,428,423,542,0.002871500358937545,0,0.002364066193853428,0.005535055350553505
2006,32,Sri Lanka,0,1,2,3,1393,428,423,542,0.0021536252692031586,0,0.002364066193853428,0.0036900369003690036
2006,33,Laos,0,1,0,1,1393,428,423,542,7.178750897343862e-4,0,0.002364066193853428,0
2006,NA,Turkmenistan,0,1,0,1,1393,428,423,542,7.178750897343862e-4,0,0.002364066193853428,0
2006,35,Nepal,0,0,3,3,1393,428,423,542,0.0021536252692031586,0,0,0.005535055350553505
2006,36,Afghanistan,0,0,1,1,1393,428,423,542,7.178750897343862e-4,0,0,0.0018450184501845018
2006,NA,Bangladesh,0,0,1,1,1393,428,423,542,7.178750897343862e-4,0,0,0.0018450184501845018
2006,NA,Yemen,0,0,1,1,1393,428,423,542,7.178750897343862e-4,0,0,0.0018450184501845018
2010,1,China,199,119,98,416,1577,477,479,621,0.2637920101458465,0.4171907756813417,0.24843423799582465,0.15780998389694043
2010,2,South Korea,76,65,91,232,1577,477,479,621,0.1471147748890298,0.15932914046121593,0.13569937369519833,0.14653784219001612
2010,3,Japan,48,74,94,216,1577,477,479,621,0.13696892834495877,0.10062893081761007,0.1544885177453027,0.15136876006441224
2010,4,Iran,20,15,24,59,1577,477,479,621,0.03741280913126189,0.041928721174004195,0.031315240083507306,0.03864734299516908
2010,5,Kazakhstan,18,23,38,79,1577,477,479,621,0.05009511731135067,0.03773584905660377,0.04801670146137787,0.061191626409017714
2010,6,India,14,17,34,65,1577,477,479,621,0.04121750158528852,0.029350104821802937,0.03549060542797495,0.05475040257648953
2010,7,Chinese Taipei,13,16,38,67,1577,477,479,621,0.0424857324032974,0.027253668763102725,0.033402922755741124,0.061191626409017714
2010,8,Uzbekistan,11,22,23,56,1577,477,479,621,0.03551046290424857,0.023060796645702306,0.04592901878914405,0.037037037037037035
2010,9,Thailand,11,9,32,52,1577,477,479,621,0.032974001268230815,0.023060796645702306,0.018789144050104383,0.05152979066022544
2010,10,Malaysia,9,18,14,41,1577,477,479,621,0.02599873176918199,0.018867924528301886,0.037578288100208766,0.02254428341384863
2010,11,Hong Kong,8,15,17,40,1577,477,479,621,0.025364616360177554,0.016771488469601678,0.031315240083507306,0.027375201288244767
2010,12,North Korea,6,10,20,36,1577,477,479,621,0.022828154724159798,0.012578616352201259,0.020876826722338204,0.0322061191626409
2010,13,Saudi Arabia,5,3,5,13,1577,477,479,621,0.008243500317057704,0.010482180293501049,0.006263048016701462,0.008051529790660225
2010,14,Bahrain,5,0,4,9,1577,477,479,621,0.0057070386810399495,0.010482180293501049,0,0.00644122383252818
2010,15,Indonesia,4,9,13,26,1577,477,479,621,0.016487000634115408,0.008385744234800839,0.018789144050104383,0.020933977455716585
2010,16,Singapore,4,7,6,17,1577,477,479,621,0.01077996195307546,0.008385744234800839,0.014613778705636743,0.00966183574879227
2010,17,Kuwait,4,6,1,11,1577,477,479,621,0.006975269499048827,0.008385744234800839,0.012526096033402923,0.001610305958132045
2010,18,Qatar,4,4,7,15,1577,477,479,621,0.009511731135066582,0.008385744234800839,0.008350730688935281,0.011272141706924315
2010,19,Philippines,3,4,9,16,1577,477,479,621,0.010145846544071021,0.006289308176100629,0.008350730688935281,0.014492753623188406
2010,20,Pakistan,3,2,3,8,1577,477,479,621,0.0050729232720355105,0.006289308176100629,0.0041753653444676405,0.004830917874396135
2010,21,Mongolia,2,5,9,16,1577,477,479,621,0.010145846544071021,0.0041928721174004195,0.010438413361169102,0.014492753623188406
2010,22,Myanmar,2,5,3,10,1577,477,479,621,0.0063411540900443885,0.0041928721174004195,0.010438413361169102,0.004830917874396135
2010,23,Jordan,2,2,2,6,1577,477,479,621,0.003804692454026633,0.0041928721174004195,0.0041753653444676405,0.00322061191626409
2010,24,Vietnam,1,17,15,33,1577,477,479,621,0.02092580849714648,0.0020964360587002098,0.03549060542797495,0.024154589371980676
2010,25,Kyrgyzstan,1,2,2,5,1577,477,479,621,0.0031705770450221942,0.0020964360587002098,0.0041753653444676405,0.00322061191626409
2010,26,Macau,1,1,4,6,1577,477,479,621,0.003804692454026633,0.0020964360587002098,0.0020876826722338203,0.00644122383252818
2010,27,Bangladesh,1,1,1,3,1577,477,479,621,0.0019023462270133164,0.0020964360587002098,0.0020876826722338203,0.001610305958132045
2010,28,Tajikistan,1,0,3,4,1577,477,479,621,0.0025364616360177552,0.0020964360587002098,0,0.004830917874396135
2010,29,Syria,1,0,1,2,1577,477,479,621,0.0012682308180088776,0.0020964360587002098,0,0.001610305958132045
2010,30,United Arab Emirates,0,4,1,5,1577,477,479,621,0.0031705770450221942,0,0.008350730688935281,0.001610305958132045
2010,31,Afghanistan,0,2,1,3,1577,477,479,621,0.0019023462270133164,0,0.0041753653444676405,0.001610305958132045
2010,32,Iraq,0,1,2,3,1577,477,479,621,0.0019023462270133164,0,0.0020876826722338203,0.00322061191626409
2010,NA,Lebanon,0,1,2,3,1577,477,479,621,0.0019023462270133164,0,0.0020876826722338203,0.00322061191626409
2010,34,Laos,0,0,2,2,1577,477,479,621,0.0012682308180088776,0,0,0.00322061191626409
2010,35,Nepal,0,0,1,1,1577,477,479,621,6.341154090044388e-4,0,0,0.001610305958132045
2010,NA,Oman,0,0,1,1,1577,477,479,621,6.341154090044388e-4,0,0,0.001610305958132045
2014,1,China,151,108,83,342,1455,440,439,576,0.23505154639175257,0.3431818181818182,0.2460136674259681,0.1440972222222222
2014,2,South Korea,79,71,84,234,1455,440,439,576,0.16082474226804125,0.17954545454545454,0.16173120728929385,0.14583333333333334
2014,3,Japan,47,76,77,200,1455,440,439,576,0.13745704467353953,0.10681818181818181,0.17312072892938496,0.13368055555555555
2014,4,Kazakhstan,28,23,33,84,1455,440,439,576,0.0577319587628866,0.06363636363636363,0.05239179954441914,0.057291666666666664
2014,5,Iran,21,18,18,57,1455,440,439,576,0.03917525773195876,0.04772727272727273,0.04100227790432802,0.03125
2014,6,Thailand,12,7,28,47,1455,440,439,576,0.03230240549828179,0.02727272727272727,0.015945330296127564,0.04861111111111111
2014,7,North Korea,11,11,14,36,1455,440,439,576,0.024742268041237112,0.025,0.025056947608200455,0.024305555555555556
2014,8,India,11,10,36,57,1455,440,439,576,0.03917525773195876,0.025,0.022779043280182234,0.0625
2014,9,Chinese Taipei,10,18,23,51,1455,440,439,576,0.03505154639175258,0.022727272727272728,0.04100227790432802,0.03993055555555555
2014,10,Qatar,10,0,4,14,1455,440,439,576,0.009621993127147767,0.022727272727272728,0,0.006944444444444444
2014,11,Uzbekistan,9,14,21,44,1455,440,439,576,0.030240549828178694,0.020454545454545454,0.03189066059225513,0.036458333333333336
2014,12,Bahrain,9,6,4,19,1455,440,439,576,0.013058419243986255,0.020454545454545454,0.01366742596810934,0.006944444444444444
2014,13,Hong Kong,6,12,24,42,1455,440,439,576,0.0288659793814433,0.013636363636363636,0.02733485193621868,0.041666666666666664
2014,14,Malaysia,5,14,14,33,1455,440,439,576,0.02268041237113402,0.011363636363636364,0.03189066059225513,0.024305555555555556
2014,15,Singapore,5,6,13,24,1455,440,439,576,0.016494845360824743,0.011363636363636364,0.01366742596810934,0.022569444444444444
2014,16,Mongolia,5,4,12,21,1455,440,439,576,0.01443298969072165,0.011363636363636364,0.009111617312072893,0.020833333333333332
2014,17,Indonesia,4,5,11,20,1455,440,439,576,0.013745704467353952,0.00909090909090909,0.011389521640091117,0.019097222222222224
2014,18,Kuwait,3,5,4,12,1455,440,439,576,0.008247422680412371,0.006818181818181818,0.011389521640091117,0.006944444444444444
2014,19,Saudi Arabia,3,3,1,7,1455,440,439,576,0.004810996563573883,0.006818181818181818,0.00683371298405467,0.001736111111111111
2014,20,Philippines,2,3,11,16,1455,440,439,576,0.010996563573883162,0.004545454545454545,0.00683371298405467,0.019097222222222224
2014,21,Myanmar,2,1,1,4,1455,440,439,576,0.0027491408934707906,0.004545454545454545,0.002277904328018223,0.001736111111111111
2014,22,Vietnam,1,10,25,36,1455,440,439,576,0.024742268041237112,0.0022727272727272726,0.022779043280182234,0.043402777777777776
2014,23,Pakistan,1,1,3,5,1455,440,439,576,0.003436426116838488,0.0022727272727272726,0.002277904328018223,0.005208333333333333
2014,NA,Tajikistan,1,1,3,5,1455,440,439,576,0.003436426116838488,0.0022727272727272726,0.002277904328018223,0.005208333333333333
2014,25,Iraq,1,0,3,4,1455,440,439,576,0.0027491408934707906,0.0022727272727272726,0,0.005208333333333333
2014,NA,United Arab Emirates,1,0,3,4,1455,440,439,576,0.0027491408934707906,0.0022727272727272726,0,0.005208333333333333
2014,27,Sri Lanka,1,0,1,2,1455,440,439,576,0.0013745704467353953,0.0022727272727272726,0,0.001736111111111111
2014,28,Cambodia,1,0,0,1,1455,440,439,576,6.872852233676976e-4,0.0022727272727272726,0,0
2014,29,Macau,0,3,4,7,1455,440,439,576,0.004810996563573883,0,0.00683371298405467,0.006944444444444444
2014,30,Kyrgyzstan,0,2,4,6,1455,440,439,576,0.004123711340206186,0,0.004555808656036446,0.006944444444444444
2014,31,Jordan,0,2,2,4,1455,440,439,576,0.0027491408934707906,0,0.004555808656036446,0.003472222222222222
2014,32,Turkmenistan,0,1,5,6,1455,440,439,576,0.004123711340206186,0,0.002277904328018223,0.008680555555555556
2014,33,Bangladesh,0,1,2,3,1455,440,439,576,0.002061855670103093,0,0.002277904328018223,0.003472222222222222
2014,NA,Laos,0,1,2,3,1455,440,439,576,0.002061855670103093,0,0.002277904328018223,0.003472222222222222
2014,35,Afghanistan,0,1,1,2,1455,440,439,576,0.0013745704467353953,0,0.002277904328018223,0.001736111111111111
2014,NA,Lebanon,0,1,1,2,1455,440,439,576,0.0013745704467353953,0,0.002277904328018223,0.001736111111111111
2014,37,Nepal,0,0,1,1,1455,440,439,576,6.872852233676976e-4,0,0,0.001736111111111111
2018,1,China,132,92,65,289,1552,465,465,622,0.18621134020618557,0.2838709677419355,0.1978494623655914,0.1045016077170418
2018,2,Japan,75,56,74,205,1552,465,465,622,0.13208762886597938,0.16129032258064516,0.12043010752688173,0.1189710610932476
2018,3,South Korea,49,58,70,177,1552,465,465,622,0.11404639175257732,0.1053763440860215,0.12473118279569892,0.11254019292604502
2018,4,Indonesia,31,24,43,98,1552,465,465,622,0.06314432989690721,0.06666666666666667,0.05161290322580645,0.06913183279742766
2018,5,Uzbekistan,21,24,25,70,1552,465,465,622,0.045103092783505154,0.04516129032258064,0.05161290322580645,0.04019292604501608
2018,6,Iran,20,20,22,62,1552,465,465,622,0.03994845360824742,0.043010752688172046,0.043010752688172046,0.03536977491961415
2018,7,Chinese Taipei,17,19,31,67,1552,465,465,622,0.043170103092783504,0.03655913978494624,0.04086021505376344,0.04983922829581994
2018,8,India,15,24,30,69,1552,465,465,622,0.04445876288659794,0.03225806451612903,0.05161290322580645,0.04823151125401929
2018,9,Kazakhstan,15,17,44,76,1552,465,465,622,0.04896907216494845,0.03225806451612903,0.03655913978494624,0.0707395498392283
2018,10,North Korea,12,12,13,37,1552,465,465,622,0.02384020618556701,0.025806451612903226,0.025806451612903226,0.02090032154340836
2018,11,Bahrain,12,7,7,26,1552,465,465,622,0.01675257731958763,0.025806451612903226,0.015053763440860216,0.011254019292604502
2018,12,Thailand,11,16,46,73,1552,465,465,622,0.047036082474226804,0.023655913978494623,0.034408602150537634,0.07395498392282958
2018,13,Hong Kong,8,18,20,46,1552,465,465,622,0.029639175257731958,0.017204301075268817,0.03870967741935484,0.03215434083601286
2018,14,Malaysia,7,13,16,36,1552,465,465,622,0.023195876288659795,0.015053763440860216,0.02795698924731183,0.02572347266881029
2018,15,Qatar,6,4,3,13,1552,465,465,622,0.008376288659793814,0.012903225806451613,0.008602150537634409,0.00482315112540193
2018,16,Mongolia,5,9,11,25,1552,465,465,622,0.01610824742268041,0.010752688172043012,0.01935483870967742,0.017684887459807074
2018,17,Vietnam,4,16,18,38,1552,465,465,622,0.024484536082474227,0.008602150537634409,0.034408602150537634,0.028938906752411574
2018,18,Singapore,4,4,14,22,1552,465,465,622,0.014175257731958763,0.008602150537634409,0.008602150537634409,0.022508038585209004
2018,19,Philippines,4,2,15,21,1552,465,465,622,0.013530927835051547,0.008602150537634409,0.004301075268817204,0.024115755627009645
2018,20,United Arab Emirates,3,6,5,14,1552,465,465,622,0.00902061855670103,0.0064516129032258064,0.012903225806451613,0.008038585209003215
2018,21,Kuwait,3,1,2,6,1552,465,465,622,0.003865979381443299,0.0064516129032258064,0.002150537634408602,0.003215434083601286
2018,22,Kyrgyzstan,2,6,12,20,1552,465,465,622,0.01288659793814433,0.004301075268817204,0.012903225806451613,0.01929260450160772
2018,23,Jordan,2,1,9,12,1552,465,465,622,0.007731958762886598,0.004301075268817204,0.002150537634408602,0.014469453376205787
2018,24,Cambodia,2,0,1,3,1552,465,465,622,0.0019329896907216496,0.004301075268817204,0,0.001607717041800643
2018,25,Saudi Arabia,1,2,3,6,1552,465,465,622,0.003865979381443299,0.002150537634408602,0.004301075268817204,0.00482315112540193
2018,26,Macau,1,2,2,5,1552,465,465,622,0.0032216494845360823,0.002150537634408602,0.004301075268817204,0.003215434083601286
2018,27,Iraq,1,2,0,3,1552,465,465,622,0.0019329896907216496,0.002150537634408602,0.004301075268817204,0
2018,28,Korea Unification,1,1,2,4,1552,465,465,622,0.002577319587628866,0.002150537634408602,0.002150537634408602,0.003215434083601286
2018,NA,Lebanon,1,1,2,4,1552,465,465,622,0.002577319587628866,0.002150537634408602,0.002150537634408602,0.003215434083601286
2018,30,Tajikistan,0,4,3,7,1552,465,465,622,0.004510309278350515,0,0.008602150537634409,0.00482315112540193
2018,31,Laos,0,2,3,5,1552,465,465,622,0.0032216494845360823,0,0.004301075268817204,0.00482315112540193
2018,32,Turkmenistan,0,1,2,3,1552,465,465,622,0.0019329896907216496,0,0.002150537634408602,0.003215434083601286
2018,33,Nepal,0,1,0,1,1552,465,465,622,6.443298969072165e-4,0,0.002150537634408602,0
2018,34,Pakistan,0,0,4,4,1552,465,465,622,0.002577319587628866,0,0,0.006430868167202572
2018,35,Afghanistan,0,0,2,2,1552,465,465,622,0.001288659793814433,0,0,0.003215434083601286
2018,NA,Myanmar,0,0,2,2,1552,465,465,622,0.001288659793814433,0,0,0.003215434083601286
2018,37,Syria,0,0,1,1,1552,465,465,622,6.443298969072165e-4,0,0,0.001607717041800643
NA,1,China,201,111,71,383,1593,482,480,631,0.24042686754551162,0.4170124481327801,0.23125,0.11251980982567353
NA,2,Japan,52,67,69,188,1593,482,480,631,0.11801632140615191,0.1078838174273859,0.13958333333333334,0.10935023771790808
NA,3,South Korea,42,59,89,190,1593,482,480,631,0.11927181418706842,0.08713692946058091,0.12291666666666666,0.1410459587955626
NA,4,India,28,38,41,107,1593,482,480,631,0.06716886377903326,0.058091286307053944,0.07916666666666666,0.06497622820919176
NA,5,Uzbekistan,22,18,31,71,1593,482,480,631,0.044569993722536096,0.04564315352697095,0.0375,0.0491283676703645
NA,6,Chinese Taipei,19,20,28,67,1593,482,480,631,0.04205900816070308,0.03941908713692946,0.041666666666666664,0.044374009508716325
NA,7,Iran,13,21,20,54,1593,482,480,631,0.03389830508474576,0.026970954356846474,0.04375,0.03169572107765452
NA,8,Thailand,12,14,32,58,1593,482,480,631,0.03640929064657878,0.024896265560165973,0.029166666666666667,0.05071315372424723
NA,9,Bahrain,12,3,5,20,1593,482,480,631,0.012554927809165096,0.024896265560165973,0.00625,0.00792393026941363
NA,10,North Korea,11,18,10,39,1593,482,480,631,0.02448210922787194,0.022821576763485476,0.0375,0.01584786053882726
NA,11,Kazakhstan,10,22,48,80,1593,482,480,631,0.050219711236660386,0.02074688796680498,0.04583333333333333,0.07606973058637084
NA,12,Hong Kong,8,16,29,53,1593,482,480,631,0.03327055869428751,0.016597510373443983,0.03333333333333333,0.04595879556259905
NA,13,Indonesia,7,11,18,36,1593,482,480,631,0.022598870056497175,0.014522821576763486,0.022916666666666665,0.028526148969889066
NA,14,Malaysia,6,8,18,32,1593,482,480,631,0.020087884494664157,0.012448132780082987,0.016666666666666666,0.028526148969889066
NA,15,Qatar,5,6,3,14,1593,482,480,631,0.008788449466415568,0.01037344398340249,0.0125,0.004754358161648178
NA,16,United Arab Emirates,5,5,10,20,1593,482,480,631,0.012554927809165096,0.01037344398340249,0.010416666666666666,0.01584786053882726
NA,17,Philippines,4,2,12,18,1593,482,480,631,0.011299435028248588,0.008298755186721992,0.004166666666666667,0.01901743264659271
NA,18,Kyrgyzstan,4,2,9,15,1593,482,480,631,0.009416195856873822,0.008298755186721992,0.004166666666666667,0.014263074484944533
NA,19,Saudi Arabia,4,2,4,10,1593,482,480,631,0.006277463904582548,0.008298755186721992,0.004166666666666667,0.006339144215530904
NA,20,Singapore,3,6,7,16,1593,482,480,631,0.010043942247332079,0.006224066390041493,0.0125,0.011093502377179081
NA,21,Vietnam,3,5,19,27,1593,482,480,631,0.01694915254237288,0.006224066390041493,0.010416666666666666,0.030110935023771792
NA,22,Mongolia,3,5,13,21,1593,482,480,631,0.013182674199623353,0.006224066390041493,0.010416666666666666,0.020602218700475437
NA,23,Kuwait,3,4,4,11,1593,482,480,631,0.006905210295040804,0.006224066390041493,0.008333333333333333,0.006339144215530904
NA,24,Tajikistan,2,1,4,7,1593,482,480,631,0.004394224733207784,0.004149377593360996,0.0020833333333333333,0.006339144215530904
NA,25,Macau,1,3,2,6,1593,482,480,631,0.003766478342749529,0.002074688796680498,0.00625,0.003169572107765452
NA,26,Sri Lanka,1,2,2,5,1593,482,480,631,0.003138731952291274,0.002074688796680498,0.004166666666666667,0.003169572107765452
NA,27,Myanmar,1,0,2,3,1593,482,480,631,0.0018832391713747645,0.002074688796680498,0,0.003169572107765452
NA,28,Jordan,0,5,4,9,1593,482,480,631,0.005649717514124294,0,0.010416666666666666,0.006339144215530904
NA,29,Turkmenistan,0,1,6,7,1593,482,480,631,0.004394224733207784,0,0.0020833333333333333,0.009508716323296355
NA,30,Afghanistan,0,1,4,5,1593,482,480,631,0.003138731952291274,0,0.0020833333333333333,0.006339144215530904
NA,31,Pakistan,0,1,2,3,1593,482,480,631,0.0018832391713747645,0,0.0020833333333333333,0.003169572107765452
NA,32,Brunei,0,1,1,2,1593,482,480,631,0.0012554927809165098,0,0.0020833333333333333,0.001584786053882726
NA,32,Nepal,0,1,1,2,1593,482,480,631,0.0012554927809165098,0,0.0020833333333333333,0.001584786053882726
NA,32,Oman,0,1,1,2,1593,482,480,631,0.0012554927809165098,0,0.0020833333333333333,0.001584786053882726
NA,35,Iraq,0,0,3,3,1593,482,480,631,0.0018832391713747645,0,0,0.004754358161648178
NA,35,Laos,0,0,3,3,1593,482,480,631,0.0018832391713747645,0,0,0.004754358161648178
NA,37,Bangladesh,0,0,2,2,1593,482,480,631,0.0012554927809165098,0,0,0.003169572107765452
NA,38,Cambodia,0,0,1,1,1593,482,480,631,6.277463904582549e-4,0,0,0.001584786053882726
NA,38,Lebanon,0,0,1,1,1593,482,480,631,6.277463904582549e-4,0,0,0.001584786053882726
NA,38,Palestine,0,0,1,1,1593,482,480,631,6.277463904582549e-4,0,0,0.001584786053882726
NA,38,Syria,0,0,1,1,1593,482,480,631,6.277463904582549e-4,0,0,0.001584786053882726
